sid,group,activity,item,rating,rating_norm
132,0,A1,time,4,-2.5
132,0,A2,time,10,3.5
132,0,A3,time,1,-5.5
132,0,A4,time,6,-0.5
133,0,A1,comp,1,-5.107142857142857
133,0,A2,comp,6,-0.10714285714285676
133,0,A3,comp,5,-1.1071428571428568
133,0,A4,comp,10,3.8928571428571432
133,0,A1,lrn1,9,2.8928571428571432
133,0,A2,lrn1,8,1.8928571428571432
133,0,A3,lrn1,2,-4.107142857142857
133,0,A4,lrn1,5,-1.1071428571428568
133,0,A1,lrn2,2,-4.107142857142857
133,0,A2,lrn2,2,-4.107142857142857
133,0,A3,lrn2,4,-2.1071428571428568
133,0,A4,lrn2,10,3.8928571428571432
133,0,A1,int,2,-4.107142857142857
133,0,A2,int,7,0.8928571428571432
133,0,A3,int,8,1.8928571428571432
133,0,A4,int,10,3.8928571428571432
133,0,A1,prog,10,3.8928571428571432
133,0,A2,prog,8,1.8928571428571432
133,0,A3,prog,9,2.8928571428571432
133,0,A4,prog,2,-4.107142857142857
133,0,A1,rule,10,3.8928571428571432
133,0,A2,rule,10,3.8928571428571432
133,0,A3,rule,8,1.8928571428571432
133,0,A4,rule,1,-5.107142857142857
133,0,A1,time,1,-5.107142857142857
133,0,A2,time,5,-1.1071428571428568
133,0,A3,time,6,-0.10714285714285676
133,0,A4,time,10,3.8928571428571432
134,0,A1,comp,1,-6.142857142857143
134,0,A2,comp,1,-6.142857142857143
134,0,A3,comp,7,-0.14285714285714324
134,0,A4,comp,10,2.8571428571428568
134,0,A1,lrn1,8,0.8571428571428568
134,0,A2,lrn1,7,-0.14285714285714324
134,0,A3,lrn1,9,1.8571428571428568
134,0,A4,lrn1,7,-0.14285714285714324
134,0,A1,lrn2,9,1.8571428571428568
134,0,A2,lrn2,7,-0.14285714285714324
134,0,A3,lrn2,8,0.8571428571428568
134,0,A4,lrn2,8,0.8571428571428568
134,0,A1,int,7,-0.14285714285714324
134,0,A2,int,8,0.8571428571428568
134,0,A3,int,7,-0.14285714285714324
134,0,A4,int,8,0.8571428571428568
134,0,A1,prog,10,2.8571428571428568
134,0,A2,prog,10,2.8571428571428568
134,0,A3,prog,6,-1.1428571428571432
134,0,A4,prog,3,-4.142857142857143
134,0,A1,rule,10,2.8571428571428568
134,0,A2,rule,10,2.8571428571428568
134,0,A3,rule,7,-0.14285714285714324
134,0,A4,rule,4,-3.1428571428571432
134,0,A1,time,6,-1.1428571428571432
134,0,A2,time,10,2.8571428571428568
134,0,A3,time,5,-2.1428571428571432
134,0,A4,time,7,-0.14285714285714324
135,0,A1,comp,1,-5.357142857142857
135,0,A2,comp,1,-5.357142857142857
135,0,A3,comp,10,3.6428571428571432
135,0,A4,comp,10,3.6428571428571432
135,0,A1,lrn1,4,-2.3571428571428568
135,0,A2,lrn1,2,-4.357142857142857
135,0,A3,lrn1,10,3.6428571428571432
135,0,A4,lrn1,10,3.6428571428571432
135,0,A1,lrn2,1,-5.357142857142857
135,0,A2,lrn2,1,-5.357142857142857
135,0,A3,lrn2,8,1.6428571428571432
135,0,A4,lrn2,8,1.6428571428571432
135,0,A1,int,3,-3.3571428571428568
135,0,A2,int,2,-4.357142857142857
135,0,A3,int,10,3.6428571428571432
135,0,A4,int,10,3.6428571428571432
135,0,A1,prog,10,3.6428571428571432
135,0,A2,prog,10,3.6428571428571432
135,0,A3,prog,7,0.6428571428571432
135,0,A4,prog,6,-0.35714285714285676
135,0,A1,rule,10,3.6428571428571432
135,0,A2,rule,10,3.6428571428571432
135,0,A3,rule,5,-1.3571428571428568
135,0,A4,rule,3,-3.3571428571428568
135,0,A1,time,4,-2.3571428571428568
135,0,A2,time,2,-4.357142857142857
135,0,A3,time,10,3.6428571428571432
135,0,A4,time,10,3.6428571428571432
136,0,A1,comp,1,-4.821428571428571
136,0,A2,comp,6,0.17857142857142883
136,0,A3,comp,8,2.178571428571429
136,0,A4,comp,9,3.178571428571429
136,0,A1,lrn1,10,4.178571428571429
136,0,A2,lrn1,5,-0.8214285714285712
136,0,A3,lrn1,5,-0.8214285714285712
136,0,A4,lrn1,4,-1.8214285714285712
136,0,A1,lrn2,10,4.178571428571429
136,0,A2,lrn2,4,-1.8214285714285712
136,0,A3,lrn2,5,-0.8214285714285712
136,0,A4,lrn2,2,-3.821428571428571
136,0,A1,int,10,4.178571428571429
136,0,A2,int,3,-2.821428571428571
136,0,A3,int,5,-0.8214285714285712
136,0,A4,int,1,-4.821428571428571
136,0,A1,prog,2,-3.821428571428571
136,0,A2,prog,8,2.178571428571429
136,0,A3,prog,9,3.178571428571429
136,0,A4,prog,7,1.1785714285714288
136,0,A1,rule,10,4.178571428571429
136,0,A2,rule,3,-2.821428571428571
136,0,A3,rule,5,-0.8214285714285712
136,0,A4,rule,1,-4.821428571428571
136,0,A1,time,1,-4.821428571428571
136,0,A2,time,10,4.178571428571429
136,0,A3,time,10,4.178571428571429
136,0,A4,time,9,3.178571428571429
137,0,A1,comp,1,-4.821428571428571
137,0,A2,comp,1,-4.821428571428571
137,0,A3,comp,8,2.178571428571429
137,0,A4,comp,10,4.178571428571429
137,0,A1,lrn1,8,2.178571428571429
137,0,A2,lrn1,6,0.17857142857142883
137,0,A3,lrn1,4,-1.8214285714285712
137,0,A4,lrn1,7,1.1785714285714288
137,0,A1,lrn2,1,-4.821428571428571
137,0,A2,lrn2,1,-4.821428571428571
137,0,A3,lrn2,5,-0.8214285714285712
137,0,A4,lrn2,5,-0.8214285714285712
137,0,A1,int,10,4.178571428571429
137,0,A2,int,10,4.178571428571429
137,0,A3,int,7,1.1785714285714288
137,0,A4,int,4,-1.8214285714285712
137,0,A1,prog,10,4.178571428571429
137,0,A2,prog,10,4.178571428571429
137,0,A3,prog,5,-0.8214285714285712
137,0,A4,prog,3,-2.821428571428571
137,0,A1,rule,10,4.178571428571429
137,0,A2,rule,10,4.178571428571429
137,0,A3,rule,5,-0.8214285714285712
137,0,A4,rule,3,-2.821428571428571
137,0,A1,time,3,-2.821428571428571
137,0,A2,time,3,-2.821428571428571
137,0,A3,time,6,0.17857142857142883
137,0,A4,time,7,1.1785714285714288
138,0,A1,comp,2,-3.5357142857142856
138,0,A2,comp,9,3.4642857142857144
138,0,A3,comp,6,0.4642857142857144
138,0,A4,comp,9,3.4642857142857144
138,0,A1,lrn1,2,-3.5357142857142856
138,0,A2,lrn1,9,3.4642857142857144
138,0,A3,lrn1,7,1.4642857142857144
138,0,A4,lrn1,9,3.4642857142857144
138,0,A1,lrn2,2,-3.5357142857142856
138,0,A2,lrn2,5,-0.5357142857142856
138,0,A3,lrn2,9,3.4642857142857144
138,0,A4,lrn2,5,-0.5357142857142856
138,0,A1,int,9,3.4642857142857144
138,0,A2,int,2,-3.5357142857142856
138,0,A3,int,2,-3.5357142857142856
138,0,A4,int,2,-3.5357142857142856
138,0,A1,prog,9,3.4642857142857144
138,0,A2,prog,2,-3.5357142857142856
138,0,A3,prog,2,-3.5357142857142856
138,0,A4,prog,2,-3.5357142857142856
138,0,A1,rule,9,3.4642857142857144
138,0,A2,rule,7,1.4642857142857144
138,0,A3,rule,7,1.4642857142857144
138,0,A4,rule,7,1.4642857142857144
138,0,A1,time,9,3.4642857142857144
138,0,A2,time,4,-1.5357142857142856
138,0,A3,time,4,-1.5357142857142856
138,0,A4,time,4,-1.5357142857142856
139,0,A1,comp,2,-3.0
139,0,A2,comp,4,-1.0
139,0,A3,comp,4,-1.0
139,0,A4,comp,10,5.0
139,0,A1,lrn1,2,-3.0
139,0,A2,lrn1,2,-3.0
139,0,A3,lrn1,4,-1.0
139,0,A4,lrn1,9,4.0
139,0,A1,lrn2,2,-3.0
139,0,A2,lrn2,2,-3.0
139,0,A3,lrn2,2,-3.0
139,0,A4,lrn2,10,5.0
139,0,A1,int,2,-3.0
139,0,A2,int,2,-3.0
139,0,A3,int,2,-3.0
139,0,A4,int,10,5.0
139,0,A1,prog,8,3.0
139,0,A2,prog,8,3.0
139,0,A3,prog,8,3.0
139,0,A4,prog,2,-3.0
139,0,A1,rule,9,4.0
139,0,A2,rule,9,4.0
139,0,A3,rule,9,4.0
139,0,A4,rule,5,0.0
139,0,A1,time,1,-4.0
139,0,A2,time,1,-4.0
139,0,A3,time,1,-4.0
139,0,A4,time,10,5.0
140,0,A1,comp,1,-4.964285714285714
140,0,A2,comp,2,-3.9642857142857144
140,0,A3,comp,7,1.0357142857142856
140,0,A4,comp,9,3.0357142857142856
140,0,A1,lrn1,9,3.0357142857142856
140,0,A2,lrn1,3,-2.9642857142857144
140,0,A3,lrn1,8,2.0357142857142856
140,0,A4,lrn1,7,1.0357142857142856
140,0,A1,lrn2,2,-3.9642857142857144
140,0,A2,lrn2,2,-3.9642857142857144
140,0,A3,lrn2,8,2.0357142857142856
140,0,A4,lrn2,7,1.0357142857142856
140,0,A1,int,2,-3.9642857142857144
140,0,A2,int,3,-2.9642857142857144
140,0,A3,int,7,1.0357142857142856
140,0,A4,int,10,4.035714285714286
140,0,A1,prog,10,4.035714285714286
140,0,A2,prog,10,4.035714285714286
140,0,A3,prog,4,-1.9642857142857144
140,0,A4,prog,2,-3.9642857142857144
140,0,A1,rule,10,4.035714285714286
140,0,A2,rule,10,4.035714285714286
140,0,A3,rule,6,0.03571428571428559
140,0,A4,rule,5,-0.9642857142857144
140,0,A1,time,9,3.0357142857142856
140,0,A2,time,9,3.0357142857142856
140,0,A3,time,1,-4.964285714285714
140,0,A4,time,4,-1.9642857142857144
141,0,A1,comp,1,-4.5
141,0,A2,comp,1,-4.5
141,0,A3,comp,10,4.5
141,0,A4,comp,10,4.5
141,0,A1,lrn1,1,-4.5
141,0,A2,lrn1,1,-4.5
141,0,A3,lrn1,7,1.5
141,0,A4,lrn1,7,1.5
141,0,A1,lrn2,1,-4.5
141,0,A2,lrn2,1,-4.5
141,0,A3,lrn2,6,0.5
141,0,A4,lrn2,6,0.5
141,0,A1,int,7,1.5
141,0,A2,int,7,1.5
141,0,A3,int,4,-1.5
141,0,A4,int,4,-1.5
141,0,A1,prog,10,4.5
141,0,A2,prog,10,4.5
141,0,A3,prog,4,-1.5
141,0,A4,prog,4,-1.5
141,0,A1,rule,10,4.5
141,0,A2,rule,10,4.5
141,0,A3,rule,5,-0.5
141,0,A4,rule,5,-0.5
141,0,A1,time,8,2.5
141,0,A2,time,8,2.5
141,0,A3,time,3,-2.5
141,0,A4,time,3,-2.5
142,0,A1,comp,1,-4.821428571428571
142,0,A2,comp,1,-4.821428571428571
142,0,A3,comp,7,1.1785714285714288
142,0,A4,comp,9,3.178571428571429
142,0,A1,lrn1,6,0.17857142857142883
142,0,A2,lrn1,3,-2.821428571428571
142,0,A3,lrn1,8,2.178571428571429
142,0,A4,lrn1,8,2.178571428571429
142,0,A1,lrn2,1,-4.821428571428571
142,0,A2,lrn2,1,-4.821428571428571
142,0,A3,lrn2,7,1.1785714285714288
142,0,A4,lrn2,4,-1.8214285714285712
142,0,A1,int,9,3.178571428571429
142,0,A2,int,8,2.178571428571429
142,0,A3,int,6,0.17857142857142883
142,0,A4,int,3,-2.821428571428571
142,0,A1,prog,9,3.178571428571429
142,0,A2,prog,9,3.178571428571429
142,0,A3,prog,6,0.17857142857142883
142,0,A4,prog,2,-3.821428571428571
142,0,A1,rule,10,4.178571428571429
142,0,A2,rule,10,4.178571428571429
142,0,A3,rule,6,0.17857142857142883
142,0,A4,rule,4,-1.8214285714285712
142,0,A1,time,8,2.178571428571429
142,0,A2,time,8,2.178571428571429
142,0,A3,time,6,0.17857142857142883
142,0,A4,time,3,-2.821428571428571
143,0,A1,comp,2,-4.0
143,0,A2,comp,3,-3.0
143,0,A3,comp,6,0.0
143,0,A4,comp,8,2.0
143,0,A1,lrn1,3,-3.0
143,0,A2,lrn1,5,-1.0
143,0,A3,lrn1,8,2.0
143,0,A4,lrn1,10,4.0
143,0,A1,lrn2,2,-4.0
143,0,A2,lrn2,2,-4.0
143,0,A3,lrn2,10,4.0
143,0,A4,lrn2,10,4.0
143,0,A1,int,3,-3.0
143,0,A2,int,4,-2.0
143,0,A3,int,6,0.0
143,0,A4,int,7,1.0
143,0,A1,prog,10,4.0
143,0,A2,prog,9,3.0
143,0,A3,prog,4,-2.0
143,0,A4,prog,3,-3.0
143,0,A1,rule,10,4.0
143,0,A2,rule,10,4.0
143,0,A3,rule,7,1.0
143,0,A4,rule,6,0.0
143,0,A1,time,7,1.0
143,0,A2,time,6,0.0
143,0,A3,time,3,-3.0
143,0,A4,time,4,-2.0
144,0,A1,comp,9,3.428571428571429
144,0,A2,comp,1,-4.571428571428571
144,0,A3,comp,8,2.428571428571429
144,0,A4,comp,9,3.428571428571429
144,0,A1,lrn1,5,-0.5714285714285712
144,0,A2,lrn1,9,3.428571428571429
144,0,A3,lrn1,10,4.428571428571429
144,0,A4,lrn1,8,2.428571428571429
144,0,A1,lrn2,9,3.428571428571429
144,0,A2,lrn2,1,-4.571428571428571
144,0,A3,lrn2,9,3.428571428571429
144,0,A4,lrn2,9,3.428571428571429
144,0,A1,int,1,-4.571428571428571
144,0,A2,int,10,4.428571428571429
144,0,A3,int,1,-4.571428571428571
144,0,A4,int,1,-4.571428571428571
144,0,A1,prog,2,-3.571428571428571
144,0,A2,prog,10,4.428571428571429
144,0,A3,prog,5,-0.5714285714285712
144,0,A4,prog,3,-2.571428571428571
144,0,A1,rule,4,-1.5714285714285712
144,0,A2,rule,10,4.428571428571429
144,0,A3,rule,5,-0.5714285714285712
144,0,A4,rule,4,-1.5714285714285712
144,0,A1,time,1,-4.571428571428571
144,0,A2,time,10,4.428571428571429
144,0,A3,time,1,-4.571428571428571
144,0,A4,time,1,-4.571428571428571
145,0,A1,comp,1,-4.75
145,0,A2,comp,5,-0.75
145,0,A3,comp,9,3.25
145,0,A4,comp,9,3.25
145,0,A1,lrn1,1,-4.75
145,0,A2,lrn1,1,-4.75
145,0,A3,lrn1,10,4.25
145,0,A4,lrn1,10,4.25
145,0,A1,lrn2,1,-4.75
145,0,A2,lrn2,7,1.25
145,0,A3,lrn2,6,0.25
145,0,A4,lrn2,5,-0.75
145,0,A1,int,10,4.25
145,0,A2,int,8,2.25
145,0,A3,int,3,-2.75
145,0,A4,int,3,-2.75
145,0,A1,prog,10,4.25
145,0,A2,prog,9,3.25
145,0,A3,prog,3,-2.75
145,0,A4,prog,5,-0.75
145,0,A1,rule,10,4.25
145,0,A2,rule,9,3.25
145,0,A3,rule,2,-3.75
145,0,A4,rule,2,-3.75
145,0,A1,time,10,4.25
145,0,A2,time,4,-1.75
145,0,A3,time,4,-1.75
145,0,A4,time,4,-1.75
146,0,A1,comp,1,-5.5
146,0,A2,comp,3,-3.5
146,0,A3,comp,7,0.5
146,0,A4,comp,10,3.5
146,0,A1,lrn1,1,-5.5
146,0,A2,lrn1,8,1.5
146,0,A3,lrn1,10,3.5
146,0,A4,lrn1,3,-3.5
146,0,A1,lrn2,10,3.5
146,0,A2,lrn2,10,3.5
146,0,A3,lrn2,9,2.5
146,0,A4,lrn2,2,-4.5
146,0,A1,int,8,1.5
146,0,A2,int,6,-0.5
146,0,A3,int,9,2.5
146,0,A4,int,2,-4.5
146,0,A1,prog,10,3.5
146,0,A2,prog,10,3.5
146,0,A3,prog,7,0.5
146,0,A4,prog,3,-3.5
146,0,A1,rule,10,3.5
146,0,A2,rule,10,3.5
146,0,A3,rule,7,0.5
146,0,A4,rule,3,-3.5
146,0,A1,time,2,-4.5
146,0,A2,time,6,-0.5
146,0,A3,time,10,3.5
146,0,A4,time,5,-1.5
147,0,A1,comp,1,-4.785714285714286
147,0,A2,comp,1,-4.785714285714286
147,0,A3,comp,4,-1.7857142857142856
147,0,A4,comp,10,4.214285714285714
147,0,A1,lrn1,3,-2.7857142857142856
147,0,A2,lrn1,10,4.214285714285714
147,0,A3,lrn1,9,3.2142857142857144
147,0,A4,lrn1,10,4.214285714285714
147,0,A1,lrn2,1,-4.785714285714286
147,0,A2,lrn2,1,-4.785714285714286
147,0,A3,lrn2,2,-3.7857142857142856
147,0,A4,lrn2,10,4.214285714285714
147,0,A1,int,1,-4.785714285714286
147,0,A2,int,1,-4.785714285714286
147,0,A3,int,2,-3.7857142857142856
147,0,A4,int,10,4.214285714285714
147,0,A1,prog,10,4.214285714285714
147,0,A2,prog,10,4.214285714285714
147,0,A3,prog,10,4.214285714285714
147,0,A4,prog,2,-3.7857142857142856
147,0,A1,rule,10,4.214285714285714
147,0,A2,rule,10,4.214285714285714
147,0,A3,rule,10,4.214285714285714
147,0,A4,rule,9,3.2142857142857144
147,0,A1,time,1,-4.785714285714286
147,0,A2,time,2,-3.7857142857142856
147,0,A3,time,2,-3.7857142857142856
147,0,A4,time,10,4.214285714285714
148,0,A1,comp,2,-4.892857142857143
148,0,A2,comp,6,-0.8928571428571432
148,0,A3,comp,9,2.1071428571428568
148,0,A4,comp,6,-0.8928571428571432
148,0,A1,lrn1,10,3.1071428571428568
148,0,A2,lrn1,8,1.1071428571428568
148,0,A3,lrn1,9,2.1071428571428568
148,0,A4,lrn1,7,0.10714285714285676
148,0,A1,lrn2,7,0.10714285714285676
148,0,A2,lrn2,9,2.1071428571428568
148,0,A3,lrn2,10,3.1071428571428568
148,0,A4,lrn2,10,3.1071428571428568
148,0,A1,int,10,3.1071428571428568
148,0,A2,int,10,3.1071428571428568
148,0,A3,int,2,-4.892857142857143
148,0,A4,int,4,-2.8928571428571432
148,0,A1,prog,10,3.1071428571428568
148,0,A2,prog,10,3.1071428571428568
148,0,A3,prog,3,-3.8928571428571432
148,0,A4,prog,5,-1.8928571428571432
148,0,A1,rule,10,3.1071428571428568
148,0,A2,rule,10,3.1071428571428568
148,0,A3,rule,1,-5.892857142857143
148,0,A4,rule,1,-5.892857142857143
148,0,A1,time,10,3.1071428571428568
148,0,A2,time,8,1.1071428571428568
148,0,A3,time,4,-2.8928571428571432
148,0,A4,time,2,-4.892857142857143
149,0,A1,comp,1,-3.428571428571429
149,0,A2,comp,6,1.5714285714285712
149,0,A3,comp,3,-1.4285714285714288
149,0,A4,comp,10,5.571428571428571
149,0,A1,lrn1,1,-3.428571428571429
149,0,A2,lrn1,7,2.571428571428571
149,0,A3,lrn1,1,-3.428571428571429
149,0,A4,lrn1,7,2.571428571428571
149,0,A1,lrn2,1,-3.428571428571429
149,0,A2,lrn2,1,-3.428571428571429
149,0,A3,lrn2,1,-3.428571428571429
149,0,A4,lrn2,1,-3.428571428571429
149,0,A1,int,1,-3.428571428571429
149,0,A2,int,1,-3.428571428571429
149,0,A3,int,1,-3.428571428571429
149,0,A4,int,1,-3.428571428571429
149,0,A1,prog,10,5.571428571428571
149,0,A2,prog,6,1.5714285714285712
149,0,A3,prog,1,-3.428571428571429
149,0,A4,prog,1,-3.428571428571429
149,0,A1,rule,10,5.571428571428571
149,0,A2,rule,10,5.571428571428571
149,0,A3,rule,10,5.571428571428571
149,0,A4,rule,10,5.571428571428571
149,0,A1,time,1,-3.428571428571429
149,0,A2,time,6,1.5714285714285712
149,0,A3,time,9,4.571428571428571
149,0,A4,time,6,1.5714285714285712
150,0,A1,comp,1,-5.0
150,0,A2,comp,8,2.0
150,0,A3,comp,5,-1.0
150,0,A4,comp,8,2.0
150,0,A1,lrn1,4,-2.0
150,0,A2,lrn1,10,4.0
150,0,A3,lrn1,10,4.0
150,0,A4,lrn1,10,4.0
150,0,A1,lrn2,1,-5.0
150,0,A2,lrn2,10,4.0
150,0,A3,lrn2,10,4.0
150,0,A4,lrn2,10,4.0
150,0,A1,int,3,-3.0
150,0,A2,int,6,0.0
150,0,A3,int,6,0.0
150,0,A4,int,6,0.0
150,0,A1,prog,10,4.0
150,0,A2,prog,1,-5.0
150,0,A3,prog,6,0.0
150,0,A4,prog,3,-3.0
150,0,A1,rule,10,4.0
150,0,A2,rule,5,-1.0
150,0,A3,rule,7,1.0
150,0,A4,rule,5,-1.0
150,0,A1,time,10,4.0
150,0,A2,time,1,-5.0
150,0,A3,time,1,-5.0
150,0,A4,time,1,-5.0
151,0,A1,comp,5,-0.14285714285714324
151,0,A2,comp,7,1.8571428571428568
151,0,A3,comp,5,-0.14285714285714324
151,0,A4,comp,6,0.8571428571428568
151,0,A1,lrn1,6,0.8571428571428568
151,0,A2,lrn1,6,0.8571428571428568
151,0,A3,lrn1,6,0.8571428571428568
151,0,A4,lrn1,6,0.8571428571428568
151,0,A1,lrn2,10,4.857142857142857
151,0,A2,lrn2,3,-2.1428571428571432
151,0,A3,lrn2,10,4.857142857142857
151,0,A4,lrn2,10,4.857142857142857
151,0,A1,int,1,-4.142857142857143
151,0,A2,int,8,2.8571428571428568
151,0,A3,int,1,-4.142857142857143
151,0,A4,int,1,-4.142857142857143
151,0,A1,prog,1,-4.142857142857143
151,0,A2,prog,10,4.857142857142857
151,0,A3,prog,1,-4.142857142857143
151,0,A4,prog,1,-4.142857142857143
151,0,A1,rule,6,0.8571428571428568
151,0,A2,rule,9,3.8571428571428568
151,0,A3,rule,6,0.8571428571428568
151,0,A4,rule,6,0.8571428571428568
151,0,A1,time,1,-4.142857142857143
151,0,A2,time,10,4.857142857142857
151,0,A3,time,1,-4.142857142857143
151,0,A4,time,1,-4.142857142857143
152,0,A1,comp,2,-3.5357142857142856
152,0,A2,comp,7,1.4642857142857144
152,0,A3,comp,7,1.4642857142857144
152,0,A4,comp,9,3.4642857142857144
152,0,A1,lrn1,7,1.4642857142857144
152,0,A2,lrn1,7,1.4642857142857144
152,0,A3,lrn1,8,2.4642857142857144
152,0,A4,lrn1,4,-1.5357142857142856
152,0,A1,lrn2,3,-2.5357142857142856
152,0,A2,lrn2,6,0.4642857142857144
152,0,A3,lrn2,6,0.4642857142857144
152,0,A4,lrn2,5,-0.5357142857142856
152,0,A1,int,6,0.4642857142857144
152,0,A2,int,2,-3.5357142857142856
152,0,A3,int,7,1.4642857142857144
152,0,A4,int,2,-3.5357142857142856
152,0,A1,prog,9,3.4642857142857144
152,0,A2,prog,1,-4.535714285714286
152,0,A3,prog,9,3.4642857142857144
152,0,A4,prog,1,-4.535714285714286
152,0,A1,rule,10,4.464285714285714
152,0,A2,rule,6,0.4642857142857144
152,0,A3,rule,7,1.4642857142857144
152,0,A4,rule,5,-0.5357142857142856
152,0,A1,time,9,3.4642857142857144
152,0,A2,time,1,-4.535714285714286
152,0,A3,time,8,2.4642857142857144
152,0,A4,time,1,-4.535714285714286
153,0,A1,comp,1,-5.0
153,0,A2,comp,5,-1.0
153,0,A3,comp,8,2.0
153,0,A4,comp,10,4.0
153,0,A1,lrn1,4,-2.0
153,0,A2,lrn1,7,1.0
153,0,A3,lrn1,10,4.0
153,0,A4,lrn1,10,4.0
153,0,A1,lrn2,2,-4.0
153,0,A2,lrn2,7,1.0
153,0,A3,lrn2,8,2.0
153,0,A4,lrn2,3,-3.0
153,0,A1,int,3,-3.0
153,0,A2,int,5,-1.0
153,0,A3,int,7,1.0
153,0,A4,int,9,3.0
153,0,A1,prog,5,-1.0
153,0,A2,prog,8,2.0
153,0,A3,prog,7,1.0
153,0,A4,prog,1,-5.0
153,0,A1,rule,9,3.0
153,0,A2,rule,8,2.0
153,0,A3,rule,5,-1.0
153,0,A4,rule,2,-4.0
153,0,A1,time,1,-5.0
153,0,A2,time,6,0.0
153,0,A3,time,8,2.0
153,0,A4,time,9,3.0
154,0,A1,comp,1,-4.785714285714286
154,0,A2,comp,2,-3.7857142857142856
154,0,A3,comp,6,0.2142857142857144
154,0,A4,comp,10,4.214285714285714
154,0,A1,lrn1,5,-0.7857142857142856
154,0,A2,lrn1,3,-2.7857142857142856
154,0,A3,lrn1,5,-0.7857142857142856
154,0,A4,lrn1,9,3.2142857142857144
154,0,A1,lrn2,1,-4.785714285714286
154,0,A2,lrn2,1,-4.785714285714286
154,0,A3,lrn2,1,-4.785714285714286
154,0,A4,lrn2,9,3.2142857142857144
154,0,A1,int,1,-4.785714285714286
154,0,A2,int,2,-3.7857142857142856
154,0,A3,int,4,-1.7857142857142856
154,0,A4,int,9,3.2142857142857144
154,0,A1,prog,10,4.214285714285714
154,0,A2,prog,10,4.214285714285714
154,0,A3,prog,10,4.214285714285714
154,0,A4,prog,5,-0.7857142857142856
154,0,A1,rule,10,4.214285714285714
154,0,A2,rule,10,4.214285714285714
154,0,A3,rule,10,4.214285714285714
154,0,A4,rule,4,-1.7857142857142856
154,0,A1,time,4,-1.7857142857142856
154,0,A2,time,6,0.2142857142857144
154,0,A3,time,5,-0.7857142857142856
154,0,A4,time,9,3.2142857142857144
155,0,A1,comp,9,2.6071428571428568
155,0,A2,comp,2,-4.392857142857143
155,0,A3,comp,7,0.6071428571428568
155,0,A4,comp,10,3.6071428571428568
155,0,A1,lrn1,6,-0.39285714285714324
155,0,A2,lrn1,1,-5.392857142857143
155,0,A3,lrn1,6,-0.39285714285714324
155,0,A4,lrn1,10,3.6071428571428568
155,0,A1,lrn2,4,-2.3928571428571432
155,0,A2,lrn2,1,-5.392857142857143
155,0,A3,lrn2,4,-2.3928571428571432
155,0,A4,lrn2,9,2.6071428571428568
155,0,A1,int,8,1.6071428571428568
155,0,A2,int,6,-0.39285714285714324
155,0,A3,int,10,3.6071428571428568
155,0,A4,int,8,1.6071428571428568
155,0,A1,prog,1,-5.392857142857143
155,0,A2,prog,10,3.6071428571428568
155,0,A3,prog,10,3.6071428571428568
155,0,A4,prog,2,-4.392857142857143
155,0,A1,rule,1,-5.392857142857143
155,0,A2,rule,10,3.6071428571428568
155,0,A3,rule,10,3.6071428571428568
155,0,A4,rule,4,-2.3928571428571432
155,0,A1,time,7,0.6071428571428568
155,0,A2,time,4,-2.3928571428571432
155,0,A3,time,10,3.6071428571428568
155,0,A4,time,9,2.6071428571428568
156,0,A1,comp,1,-7.178571428571429
156,0,A2,comp,1,-7.178571428571429
156,0,A3,comp,4,-4.178571428571429
156,0,A4,comp,10,1.8214285714285712
156,0,A1,lrn1,10,1.8214285714285712
156,0,A2,lrn1,10,1.8214285714285712
156,0,A3,lrn1,10,1.8214285714285712
156,0,A4,lrn1,10,1.8214285714285712
156,0,A1,lrn2,10,1.8214285714285712
156,0,A2,lrn2,10,1.8214285714285712
156,0,A3,lrn2,10,1.8214285714285712
156,0,A4,lrn2,10,1.8214285714285712
156,0,A1,int,9,0.8214285714285712
156,0,A2,int,10,1.8214285714285712
156,0,A3,int,9,0.8214285714285712
156,0,A4,int,3,-5.178571428571429
156,0,A1,prog,10,1.8214285714285712
156,0,A2,prog,10,1.8214285714285712
156,0,A3,prog,8,-0.17857142857142883
156,0,A4,prog,6,-2.178571428571429
156,0,A1,rule,10,1.8214285714285712
156,0,A2,rule,10,1.8214285714285712
156,0,A3,rule,10,1.8214285714285712
156,0,A4,rule,1,-7.178571428571429
156,0,A1,time,9,0.8214285714285712
156,0,A2,time,9,0.8214285714285712
156,0,A3,time,10,1.8214285714285712
156,0,A4,time,9,0.8214285714285712
157,0,A1,comp,1,-4.892857142857143
157,0,A2,comp,4,-1.8928571428571432
157,0,A3,comp,8,2.1071428571428568
157,0,A4,comp,9,3.1071428571428568
157,0,A1,lrn1,4,-1.8928571428571432
157,0,A2,lrn1,5,-0.8928571428571432
157,0,A3,lrn1,5,-0.8928571428571432
157,0,A4,lrn1,8,2.1071428571428568
157,0,A1,lrn2,2,-3.8928571428571432
157,0,A2,lrn2,2,-3.8928571428571432
157,0,A3,lrn2,8,2.1071428571428568
157,0,A4,lrn2,8,2.1071428571428568
157,0,A1,int,6,0.10714285714285676
157,0,A2,int,7,1.1071428571428568
157,0,A3,int,8,2.1071428571428568
157,0,A4,int,8,2.1071428571428568
157,0,A1,prog,10,4.107142857142857
157,0,A2,prog,10,4.107142857142857
157,0,A3,prog,3,-2.8928571428571432
157,0,A4,prog,1,-4.892857142857143
157,0,A1,rule,10,4.107142857142857
