sid,group,activity,n,nfree,alloc,ipc15,fpc15,pcall,fscore,maxscore,speed,hirun
341,1,A4,140,125,0.5,0.5333333333333333,0.6,0.44285714285714284,0,4,0.6666666666666666,5
342,1,A1,132,117,0.468,0.7333333333333333,0.6,0.7651515151515151,70,72,0.5625,14
342,1,A2,85,70,0.28,0.5333333333333333,0.6,0.5411764705882353,7,11,0.13580246913580246,7
342,1,A3,47,32,0.128,0.5333333333333333,0.26666666666666666,0.44680851063829785,0,4,0.5,3
342,1,A4,46,31,0.124,0.5333333333333333,0.6,0.5217391304347826,2,4,0.2222222222222222,4
344,1,A1,20,5,0.02,0.9333333333333333,0.8,0.85,14,15,0.7894736842105263,12
344,1,A2,114,99,0.396,0.8,1.0,0.8596491228070176,82,82,0.7192982456140351,29
344,1,A3,69,54,0.216,0.8666666666666667,0.8666666666666667,0.8260869565217391,45,45,0.6716417910447762,11
344,1,A4,107,92,0.368,0.26666666666666666,0.4666666666666667,0.4205607476635514,0,0,0.0,7
346,1,A1,36,21,0.084,0.4666666666666667,0.6,0.5277777777777778,2,2,0.05555555555555555,4
346,1,A2,166,151,0.604,0.3333333333333333,0.6666666666666666,0.5602409638554217,20,20,0.12048192771084337,8
346,1,A3,93,78,0.312,0.8,0.6666666666666666,0.7419354838709677,45,46,0.5,10
346,1,A4,15,0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0,3,1.0,3
347,1,A1,29,14,0.056,0.6666666666666666,0.8666666666666667,0.7586206896551724,15,15,0.5172413793103449,7
347,1,A2,30,15,0.06,0.5333333333333333,0.8666666666666667,0.7,12,12,0.4,13
347,1,A3,35,20,0.08,0.6666666666666666,0.9333333333333333,0.8,21,21,0.6,14
347,1,A4,216,201,0.804,0.5333333333333333,0.5333333333333333,0.5138888888888888,6,12,0.1875,8
348,1,A1,20,5,0.02,0.8666666666666667,1.0,0.9,16,16,0.8,16
348,1,A2,29,14,0.056,0.8,0.9333333333333333,0.8620689655172413,21,21,0.7241379310344828,10
348,1,A3,86,71,0.284,0.5333333333333333,0.8666666666666667,0.6976744186046512,34,34,0.3953488372093023,8
348,1,A4,175,160,0.64,0.6666666666666666,0.4,0.5028571428571429,1,18,0.3333333333333333,12
349,1,A1,58,43,0.172,0.7333333333333333,1.0,0.7931034482758621,34,34,0.5862068965517241,19
349,1,A2,47,32,0.128,0.7333333333333333,0.9333333333333333,0.8297872340425532,31,31,0.6595744680851063,15
349,1,A3,67,52,0.208,0.5333333333333333,0.7333333333333333,0.6865671641791045,25,25,0.373134328358209,9
349,1,A4,138,123,0.492,0.5333333333333333,0.5333333333333333,0.5,0,6,0.05357142857142857,6
350,1,A1,26,11,0.044,1.0,0.9333333333333333,0.9615384615384616,24,24,0.9230769230769231,23
350,1,A2,67,52,0.208,0.3333333333333333,0.9333333333333333,0.6716417910447762,23,23,0.34328358208955223,13
350,1,A3,39,24,0.096,0.6,0.9333333333333333,0.7435897435897436,19,19,0.48717948717948717,10
350,1,A4,178,163,0.652,0.7333333333333333,0.6666666666666666,0.5393258426966292,14,16,0.09195402298850575,8
353,1,A1,51,36,0.144,0.4666666666666667,0.9333333333333333,0.6862745098039216,19,19,0.37254901960784315,10
353,1,A2,88,73,0.292,0.2,0.6,0.48863636363636365,0,0,0.0,7
353,1,A3,83,68,0.272,0.3333333333333333,0.6,0.5783132530120482,13,13,0.1566265060240964,9
353,1,A4,88,73,0.292,0.2,0.4666666666666667,0.45454545454545453,0,0,0.0,5
354,1,A1,34,19,0.076,0.8,1.0,0.9117647058823529,28,28,0.8235294117647058,27
354,1,A2,41,26,0.104,0.8,1.0,0.8780487804878049,31,31,0.7560975609756098,19
354,1,A3,56,41,0.164,0.7333333333333333,0.8,0.7321428571428571,26,26,0.4642857142857143,6
354,1,A4,179,164,0.656,0.5333333333333333,0.6,0.5027932960893855,1,4,0.1,9
355,1,A1,89,74,0.296,0.6,0.9333333333333333,0.8426966292134831,61,61,0.6853932584269663,20
355,1,A2,182,167,0.668,0.7333333333333333,0.9333333333333333,0.9285714285714286,156,156,0.8571428571428571,54
355,1,A3,24,9,0.036,0.8,0.5333333333333333,0.5833333333333334,4,10,0.625,7
355,1,A4,15,0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0,1,0.14285714285714285,2
357,1,A1,29,14,0.056,0.4666666666666667,0.7333333333333333,0.6206896551724138,7,7,0.2413793103448276,11
357,1,A2,15,0,0.0,0.8,0.8,0.8,9,9,0.6,7
357,1,A3,34,19,0.076,0.6666666666666666,0.8,0.7352941176470589,16,17,0.5151515151515151,7
357,1,A4,232,217,0.868,0.4,0.4,0.521551724137931,10,17,0.07623318385650224,11
358,1,A1,75,60,0.24,0.6,0.6,0.56,9,11,0.15492957746478872,8
358,1,A2,75,60,0.24,0.6,0.4666666666666667,0.56,9,12,0.2222222222222222,5
358,1,A3,85,70,0.28,0.5333333333333333,0.6,0.5647058823529412,11,13,0.1566265060240964,5
358,1,A4,75,60,0.24,0.6666666666666666,0.4,0.5733333333333334,11,16,0.5714285714285714,13
359,1,A1,29,14,0.056,0.8,0.9333333333333333,0.8620689655172413,21,21,0.7241379310344828,10
359,1,A2,68,53,0.212,0.5333333333333333,0.8666666666666667,0.7647058823529411,36,37,0.5522388059701493,11
359,1,A3,71,56,0.224,0.4666666666666667,1.0,0.7746478873239436,39,39,0.5492957746478874,31
359,1,A4,142,127,0.508,0.4,0.3333333333333333,0.45774647887323944,0,2,0.06666666666666667,5
360,1,A1,15,0,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,13,13,0.8666666666666667,13
360,1,A2,134,119,0.476,0.5333333333333333,0.6666666666666666,0.6716417910447762,46,47,0.35877862595419846,16
360,1,A3,146,131,0.524,0.6,0.6,0.6095890410958904,32,33,0.22758620689655173,10
360,1,A4,15,0,0.0,0.4,0.4,0.4,0,1,0.3333333333333333,2
361,1,A1,42,27,0.108,0.4,0.9333333333333333,0.6666666666666666,14,14,0.3333333333333333,20
361,1,A2,25,10,0.04,0.8,0.9333333333333333,0.88,19,19,0.76,10
361,1,A3,130,115,0.46,0.7333333333333333,0.4666666666666667,0.5307692307692308,8,12,0.17142857142857143,6
361,1,A4,113,98,0.392,0.6,0.5333333333333333,0.4336283185840708,0,5,0.7142857142857143,5
362,1,A1,51,36,0.144,0.6666666666666666,0.8666666666666667,0.7843137254901961,29,31,0.6326530612244898,20
362,1,A2,43,28,0.112,0.8,1.0,0.813953488372093,27,27,0.627906976744186,15
362,1,A3,65,50,0.2,0.4666666666666667,0.6,0.6461538461538462,19,20,0.3448275862068966,11
362,1,A4,151,136,0.544,0.5333333333333333,0.4666666666666667,0.5033112582781457,1,5,0.7142857142857143,4
363,1,A1,48,33,0.132,0.4,0.9333333333333333,0.7291666666666666,22,23,0.48936170212765956,15
363,1,A2,32,17,0.068,0.8666666666666667,0.8666666666666667,0.84375,22,22,0.6875,10
363,1,A3,52,37,0.148,0.26666666666666666,0.7333333333333333,0.6153846153846154,12,12,0.24,12
363,1,A4,178,163,0.652,0.6,0.5333333333333333,0.5056179775280899,2,9,0.14285714285714285,5
364,1,A1,27,12,0.048,0.8666666666666667,0.8666666666666667,0.8518518518518519,19,19,0.7037037037037037,12
364,1,A2,65,50,0.2,0.7333333333333333,0.9333333333333333,0.6461538461538462,19,19,0.2923076923076923,12
364,1,A3,51,36,0.144,0.6,0.8666666666666667,0.7450980392156863,25,25,0.49019607843137253,7
364,1,A4,167,152,0.608,0.4666666666666667,0.6666666666666666,0.5389221556886228,13,14,0.08433734939759036,7
365,1,A1,25,10,0.04,1.0,0.9333333333333333,0.96,23,23,0.92,16
365,1,A2,30,15,0.06,0.9333333333333333,0.8666666666666667,0.9,24,24,0.8,12
365,1,A3,115,100,0.4,0.7333333333333333,0.8,0.8260869565217391,75,75,0.6521739130434783,13
365,1,A4,140,125,0.5,0.6,0.5333333333333333,0.5214285714285715,6,7,0.06796116504854369,10
366,1,A1,20,5,0.02,0.6666666666666666,0.8666666666666667,0.75,10,10,0.5,9
366,1,A2,43,28,0.112,0.7333333333333333,0.8666666666666667,0.7674418604651163,23,23,0.5348837209302325,10
366,1,A3,91,76,0.304,0.6666666666666666,0.6666666666666666,0.6373626373626373,25,26,0.28888888888888886,7
366,1,A4,156,141,0.564,0.4,0.6,0.46153846153846156,0,1,0.3333333333333333,11
367,1,A1,23,8,0.032,0.8666666666666667,0.9333333333333333,0.9130434782608695,19,19,0.8260869565217391,11
367,1,A2,57,42,0.168,0.7333333333333333,0.8,0.8245614035087719,37,37,0.6491228070175439,15
367,1,A3,124,109,0.436,0.5333333333333333,0.8,0.5887096774193549,22,23,0.19327731092436976,10
367,1,A4,106,91,0.364,0.4666666666666667,0.6,0.5,0,3,0.0297029702970297,6
368,1,A1,25,10,0.04,0.7333333333333333,0.9333333333333333,0.8,15,15,0.6,9
368,1,A2,26,11,0.044,0.6666666666666666,0.8666666666666667,0.7307692307692307,12,12,0.46153846153846156,7
368,1,A3,40,25,0.1,0.6,0.6,0.65,12,12,0.3,5
368,1,A4,219,204,0.816,0.6666666666666666,0.4666666666666667,0.4977168949771689,0,17,0.2698412698412698,8
369,1,A1,23,8,0.032,0.8,1.0,0.8695652173913043,17,17,0.7391304347826086,15
369,1,A2,44,29,0.116,0.8666666666666667,0.7333333333333333,0.7954545454545454,26,26,0.5909090909090909,10
369,1,A3,117,102,0.408,0.5333333333333333,0.8,0.6923076923076923,45,46,0.39655172413793105,15
369,1,A4,126,111,0.444,0.3333333333333333,0.6666666666666666,0.5396825396825397,10,11,0.088,6
370,1,A1,43,28,0.112,0.7333333333333333,0.9333333333333333,0.8372093023255814,29,29,0.6744186046511628,11
370,1,A2,36,21,0.084,0.8666666666666667,1.0,0.8888888888888888,28,28,0.7777777777777778,17
370,1,A3,121,106,0.424,0.6,1.0,0.768595041322314,65,65,0.5371900826446281,17
370,1,A4,110,95,0.38,0.4,0.5333333333333333,0.5,0,3,0.05263157894736842,6
371,1,A1,66,51,0.204,0.7333333333333333,1.0,0.9242424242424242,56,56,0.8484848484848485,34
371,1,A2,50,35,0.14,0.8666666666666667,0.9333333333333333,0.94,44,44,0.88,25
371,1,A3,114,99,0.396,0.6666666666666666,0.8666666666666667,0.7192982456140351,50,50,0.43859649122807015,11
371,1,A4,80,65,0.26,0.4,0.6666666666666666,0.55,8,9,0.11392405063291139,4
372,1,A1,115,100,0.4,0.9333333333333333,1.0,0.9565217391304348,105,105,0.9130434782608695,74
372,1,A2,80,65,0.26,0.6,0.8,0.8,48,48,0.6,19
372,1,A3,74,59,0.236,0.6,0.7333333333333333,0.6486486486486487,22,23,0.3333333333333333,8
372,1,A4,41,26,0.104,0.4666666666666667,0.3333333333333333,0.43902439024390244,0,4,0.5,4
373,1,A1,68,53,0.212,0.5333333333333333,0.9333333333333333,0.8529411764705882,48,48,0.7272727272727273,29
373,1,A2,39,24,0.096,0.7333333333333333,0.9333333333333333,0.8717948717948718,29,29,0.7435897435897436,21
373,1,A3,107,92,0.368,0.4666666666666667,0.7333333333333333,0.5700934579439252,15,15,0.14563106796116504,5
373,1,A4,96,81,0.324,0.5333333333333333,0.6666666666666666,0.59375,18,18,0.20930232558139536,9
374,1,A1,32,17,0.068,0.26666666666666666,0.8666666666666667,0.5625,4,4,0.125,9
374,1,A2,41,26,0.104,0.6666666666666666,0.9333333333333333,0.7804878048780488,23,23,0.5609756097560976,10
374,1,A3,49,34,0.136,0.7333333333333333,0.8,0.7346938775510204,23,25,0.5319148936170213,8
374,1,A4,188,173,0.692,0.4,0.6,0.4521276595744681,0,0,0.0,5
375,1,A1,19,4,0.016,0.8,0.8666666666666667,0.8421052631578947,13,13,0.6842105263157895,7
375,1,A2,38,23,0.092,0.7333333333333333,0.9333333333333333,0.8421052631578947,26,26,0.6842105263157895,12
375,1,A3,81,66,0.264,0.6666666666666666,0.8,0.7777777777777778,45,46,0.575,10
375,1,A4,172,157,0.628,0.4666666666666667,0.5333333333333333,0.5348837209302325,12,16,0.13114754098360656,9
376,1,A1,22,7,0.028,0.6666666666666666,0.8666666666666667,0.7272727272727273,10,10,0.45454545454545453,10
376,1,A2,28,13,0.052,0.8666666666666667,0.7333333333333333,0.7857142857142857,16,17,0.6296296296296297,9
376,1,A3,28,13,0.052,0.8,0.5333333333333333,0.6428571428571429,8,10,0.4166666666666667,7
376,1,A4,232,217,0.868,0.2,0.4666666666666667,0.47413793103448276,0,0,0.0,7
378,1,A1,106,91,0.364,0.9333333333333333,0.8,0.8962264150943396,84,84,0.7924528301886793,21
378,1,A2,72,57,0.228,0.6666666666666666,0.8,0.5972222222222222,14,14,0.19444444444444445,6
378,1,A3,74,59,0.236,0.8666666666666667,0.4,0.6081081081081081,16,20,0.45454545454545453,10
378,1,A4,58,43,0.172,0.6,0.7333333333333333,0.603448275862069,12,13,0.22807017543859648,7
379,1,A1,68,53,0.212,0.8666666666666667,1.0,0.9264705882352942,58,58,0.8529411764705882,50
379,1,A2,64,49,0.196,0.8666666666666667,0.9333333333333333,0.90625,52,52,0.8125,16
379,1,A3,69,54,0.216,0.4666666666666667,0.7333333333333333,0.6666666666666666,23,24,0.375,8
379,1,A4,109,94,0.376,0.7333333333333333,0.4,0.5229357798165137,5,11,0.12087912087912088,7
381,1,A1,37,22,0.088,0.5333333333333333,1.0,0.7567567567567568,19,19,0.5135135135135135,16
381,1,A2,52,37,0.148,0.6666666666666666,0.8,0.75,26,26,0.5,10
381,1,A3,104,89,0.356,0.6,0.9333333333333333,0.625,26,26,0.25,10
381,1,A4,117,102,0.408,0.4,0.4666666666666667,0.49572649572649574,0,4,0.06060606060606061,5
382,1,A1,48,33,0.132,0.8,0.9333333333333333,0.9166666666666666,40,40,0.8333333333333334,23
382,1,A2,45,30,0.12,0.8,1.0,0.8888888888888888,35,35,0.7777777777777778,27
382,1,A3,101,86,0.344,0.6,0.8666666666666667,0.7821782178217822,57,57,0.5876288659793815,21
382,1,A4,116,101,0.404,0.3333333333333333,0.4666666666666667,0.47413793103448276,0,2,0.022222222222222223,4
383,1,A1,68,53,0.212,0.8666666666666667,0.9333333333333333,0.9411764705882353,60,60,0.8823529411764706,36
383,1,A2,77,62,0.248,0.6,1.0,0.8831168831168831,59,59,0.7662337662337663,50
383,1,A3,44,29,0.116,0.6,0.7333333333333333,0.6818181818181818,16,16,0.36363636363636365,8
383,1,A4,121,106,0.424,0.26666666666666666,0.4,0.4049586776859504,0,0,0.0,4
384,1,A1,69,54,0.216,0.8,1.0,0.9420289855072463,61,61,0.8840579710144928,35
384,1,A2,85,70,0.28,0.4666666666666667,0.9333333333333333,0.8235294117647058,55,56,0.6666666666666666,32
384,1,A3,86,71,0.284,0.6,0.5333333333333333,0.5697674418604651,12,14,0.18421052631578946,6
384,1,A4,70,55,0.22,0.4666666666666667,0.6666666666666666,0.6142857142857143,16,16,0.22857142857142856,5
385,1,A1,15,0,0.0,0.6,0.6,0.6,3,6,0.5,5
385,1,A2,177,162,0.648,0.3333333333333333,0.6666666666666666,0.4971751412429379,0,7,0.08433734939759036,10
385,1,A3,28,13,0.052,0.5333333333333333,0.6,0.5714285714285714,4,4,0.14285714285714285,6
385,1,A4,90,75,0.3,0.3333333333333333,0.4,0.4,0,0,0.0,5
386,1,A1,29,14,0.056,0.6666666666666666,0.8666666666666667,0.7586206896551724,15,15,0.5172413793103449,10
386,1,A2,124,109,0.436,0.5333333333333333,1.0,0.5483870967741935,12,12,0.0967741935483871,20
386,1,A3,46,31,0.124,0.8,0.7333333333333333,0.7608695652173914,24,24,0.6,12
386,1,A4,111,96,0.384,0.26666666666666666,0.7333333333333333,0.5225225225225225,5,5,0.04504504504504504,5
388,1,A1,61,46,0.184,0.8,0.9333333333333333,0.8852459016393442,47,47,0.7966101694915254,18
388,1,A2,105,90,0.36,0.4,0.8666666666666667,0.6095238095238096,23,24,0.23076923076923078,11
388,1,A3,69,54,0.216,0.6,0.6666666666666666,0.7246376811594203,31,34,0.53125,11
388,1,A4,75,60,0.24,0.5333333333333333,0.6666666666666666,0.5066666666666667,1,3,0.08571428571428572,10
389,1,A1,34,19,0.076,0.9333333333333333,0.8666666666666667,0.8823529411764706,26,26,0.7647058823529411,9
389,1,A2,28,13,0.052,0.8666666666666667,1.0,0.9285714285714286,24,24,0.8571428571428571,24
389,1,A3,115,100,0.4,0.6666666666666666,0.4666666666666667,0.6521739130434783,35,37,0.38144329896907214,12
389,1,A4,133,118,0.472,0.4666666666666667,0.6666666666666666,0.518796992481203,5,8,0.12121212121212122,8
390,1,A1,41,26,0.104,0.8666666666666667,1.0,0.9024390243902439,33,33,0.8048780487804879,16
390,1,A2,116,101,0.404,0.8,0.7333333333333333,0.7758620689655172,64,64,0.5517241379310345,14
390,1,A3,71,56,0.224,0.7333333333333333,0.8,0.6901408450704225,27,27,0.38028169014084506,7
390,1,A4,82,67,0.268,0.4666666666666667,0.4666666666666667,0.47560975609756095,0,2,0.25,4
391,1,A1,70,55,0.22,0.8666666666666667,1.0,0.9571428571428572,64,64,0.9142857142857143,53
391,1,A2,29,14,0.056,0.8666666666666667,0.9333333333333333,0.896551724137931,23,23,0.7931034482758621,21
391,1,A3,58,43,0.172,0.6,0.7333333333333333,0.5862068965517241,10,10,0.18518518518518517,7
391,1,A4,153,138,0.552,0.6,0.4666666666666667,0.5032679738562091,1,6,0.2727272727272727,5
393,1,A1,34,19,0.076,0.6666666666666666,1.0,0.8235294117647058,22,22,0.6470588235294118,18
393,1,A2,45,30,0.12,0.5333333333333333,0.6,0.6,9,10,0.29411764705882354,5
393,1,A3,150,135,0.54,0.6,0.8666666666666667,0.66,48,48,0.32,11
393,1,A4,81,66,0.264,0.3333333333333333,0.6,0.49382716049382713,0,2,0.03571428571428571,10
394,1,A1,55,40,0.16,0.5333333333333333,0.4666666666666667,0.5272727272727272,3,6,0.15789473684210525,4
394,1,A2,23,8,0.032,0.4,0.6,0.43478260869565216,0,0,0.0,4
394,1,A3,159,144,0.576,0.4,0.3333333333333333,0.4779874213836478,0,4,0.04878048780487805,5
394,1,A4,73,58,0.232,0.4666666666666667,0.6,0.5342465753424658,5,6,0.08333333333333333,4
395,1,A1,44,29,0.116,0.3333333333333333,0.5333333333333333,0.5,0,3,0.6,6
395,1,A2,157,142,0.568,0.6,0.7333333333333333,0.5414012738853503,13,13,0.08280254777070063,10
395,1,A3,15,0,0.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,1,2,0.5,3
395,1,A4,94,79,0.316,0.5333333333333333,0.6666666666666666,0.5851063829787234,16,17,0.1827956989247312,6
396,1,A1,150,135,0.54,0.6666666666666666,0.9333333333333333,0.8933333333333333,118,119,0.7986577181208053,22
396,1,A2,40,25,0.1,0.5333333333333333,0.2,0.375,0,2,1.0,3
396,1,A3,47,32,0.128,0.5333333333333333,0.5333333333333333,0.5957446808510638,9,12,0.2857142857142857,5
396,1,A4,73,58,0.232,0.6,0.6,0.5205479452054794,3,6,0.2727272727272727,5
398,1,A1,30,15,0.06,0.7333333333333333,0.8,0.7666666666666667,16,16,0.5714285714285714,9
398,1,A2,36,21,0.084,0.4666666666666667,0.9333333333333333,0.7222222222222222,16,16,0.4444444444444444,9
398,1,A3,47,32,0.128,0.5333333333333333,0.4666666666666667,0.5319148936170213,3,5,0.16129032258064516,5
398,1,A4,197,182,0.728,0.7333333333333333,0.4,0.4873096446700508,0,8,0.05970149253731343,5
399,1,A1,42,27,0.108,0.8,1.0,0.8809523809523809,32,32,0.7619047619047619,21
399,1,A2,38,23,0.092,0.8666666666666667,0.9333333333333333,0.9210526315789473,32,32,0.8421052631578947,27
399,1,A3,147,132,0.528,0.3333333333333333,0.5333333333333333,0.6462585034013606,43,44,0.3142857142857143,9
399,1,A4,83,68,0.272,0.5333333333333333,0.26666666666666666,0.5060240963855421,1,9,0.13846153846153847,5
